ip,duration,trans_protocol,app_protocol,send_bytes,recv_bytes,t_same_main_engine,t_same_server,t_same_server_rate,t_diff_server_rate,t_diff_main_engine_rate,t_same_main_engine_2,t_same_server_2,t_same_server_rate_2,t_diff_server_rate_2,t_diff_main_engine_rate_2,same_main_engine,same_server,same_server_rate,diff_server_rate,same_src_rate,diff_src_rate,std,mean,send_rst_flag_rate
20.43.70.166,1127591,TCP,SSL,183,127,1,3,1.0,0.0,0.67,1,3,1.0,0.0,0.67,1,1,1.0,0.0,1.0,0.0,464.07976373868036,560.5954045954046,0.44056
192.168.1.99,4,TCP,OTHER,60,60,1,8,1.0,0.0,0.88,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,464.3277018146133,560.2367632367632,0.43956
112.34.113.194,55326,TCP,OTHER,156,252,1,6,1.0,0.0,0.83,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,464.4819284566543,559.974025974026,0.43856
52.231.20.34,156003,TCP,SSL,183,127,1,4,1.0,0.0,0.75,1,3,1.0,0.0,0.67,1,1,1.0,0.0,1.0,0.0,464.61330147195605,559.7382617382617,0.43756
192.168.63.130,15037679,TCP,SAMBA,330,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,464.64873987842395,559.6493506493506,0.43656
192.168.1.99,3,TCP,OTHER,60,60,2,4,1.0,0.0,0.5,1,2,1.0,0.0,0.5,2,2,1.0,0.0,0.5,0.5,464.89564468077486,559.2907092907093,0.43556
142.251.42.234,15026492,TCP,OTHER,330,0,1,4,1.0,0.0,0.75,1,3,1.0,0.0,0.67,6,6,1.0,0.0,0.17,0.83,464.9309759785197,559.2017982017982,0.43457
192.168.1.99,4,TCP,OTHER,60,60,2,4,1.0,0.0,0.5,1,2,1.0,0.0,0.5,3,3,1.0,0.0,0.33,0.67,607.3232004188513,571.2017982017982,0.43257
142.251.42.234,15026810,TCP,OTHER,330,0,2,5,1.0,0.0,0.6,2,3,1.0,0.0,0.33,7,7,1.0,0.0,0.14,0.86,607.351990038686,571.1128871128872,0.43157
192.168.103.41,146785,TCP,OTHER,153,147,1,6,1.0,0.0,0.83,1,4,1.0,0.0,0.75,1,1,1.0,0.0,1.0,0.0,607.4766643391902,570.8471528471529,0.43057
172.217.163.42,15026970,TCP,OTHER,330,0,1,6,1.0,0.0,0.83,1,4,1.0,0.0,0.75,7,7,1.0,0.0,0.14,0.86,607.505394782479,570.7582417582418,0.42957
192.168.118.192,31796972,TCP,OTHER,468,0,1,7,1.0,0.0,0.86,1,5,1.0,0.0,0.8,1,1,1.0,0.0,1.0,0.0,607.4951386182173,570.8071928071928,0.42857
192.168.95.131,0,TCP,OTHER,78,0,1,8,1.0,0.0,0.88,1,6,1.0,0.0,0.83,1,1,1.0,0.0,1.0,0.0,607.6757534306956,570.4665334665335,0.42757
36.155.189.125,1117766,TCP,OTHER,519,148,1,9,1.0,0.0,0.89,1,7,1.0,0.0,0.86,1,1,1.0,0.0,1.0,0.0,607.6590641913227,570.5664335664336,0.42657
172.217.163.42,15048349,TCP,OTHER,330,0,2,10,1.0,0.0,0.8,2,8,1.0,0.0,0.75,8,8,1.0,0.0,0.12,0.88,607.6877449388846,570.4775224775225,0.42557
192.168.1.99,3,TCP,OTHER,60,60,2,10,1.0,0.0,0.8,1,8,1.0,0.0,0.88,4,4,1.0,0.0,0.25,0.75,607.882942006078,570.1188811188811,0.42458
192.168.1.99,1,TCP,OTHER,60,60,2,9,1.0,0.0,0.78,1,1,1.0,0.0,0.0,5,5,1.0,0.0,0.2,0.8,608.0778648888435,569.7602397602398,0.42358
192.168.0.150,6188302,TCP,OTHER,264,0,1,3,1.0,0.0,0.67,1,2,1.0,0.0,0.5,2,2,1.0,0.0,0.5,0.5,608.13596816427,569.6053946053946,0.42258
192.168.1.99,5,TCP,OTHER,60,60,2,3,1.0,0.0,0.33,1,2,1.0,0.0,0.5,6,6,1.0,0.0,0.17,0.83,608.3305072457752,569.2467532467532,0.42158
192.168.118.255,7120661,TCP,OTHER,312,0,1,3,1.0,0.0,0.67,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,608.3662982666888,569.1398601398602,0.42058
1.1.1.1,7013414,TCP,OTHER,296,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,608.4090311312995,569.016983016983,0.41958
192.168.95.132,0,TCP,OTHER,78,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,608.5883726473498,568.6763236763237,0.41858
192.168.1.99,3,TCP,OTHER,60,60,1,2,1.0,0.0,0.5,1,2,1.0,0.0,0.5,7,7,1.0,0.0,0.14,0.86,608.7945373931109,568.2537462537463,0.41758
35.82.221.194,224293,TCP,HTTPS,178,64,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,608.9134427985456,567.949050949051,0.41658
192.168.1.99,3,TCP,OTHER,60,60,2,3,1.0,0.0,0.33,1,1,1.0,0.0,0.0,8,8,1.0,0.0,0.12,0.88,609.1067583149173,567.5904095904095,0.41558
120.204.10.247,91901,TCP,OTHER,334,278,1,4,1.0,0.0,0.75,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,609.1511176830973,567.3776223776224,0.41558
192.168.97.131,0,TCP,OTHER,78,0,1,5,1.0,0.0,0.8,1,3,1.0,0.0,0.67,1,1,1.0,0.0,1.0,0.0,609.346978169787,566.9080919080919,0.41558
192.168.1.99,1,TCP,OTHER,60,60,2,4,1.0,0.0,0.5,1,3,1.0,0.0,0.67,9,9,1.0,0.0,0.11,0.89,609.5517965008164,566.4845154845154,0.41558
52.231.20.34,139790,TCP,SSL,183,127,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,2,2,1.0,0.0,0.5,0.5,609.666510114862,566.1848151848152,0.41459
23.98.104.196,182373,TCP,SSL,183,127,1,2,1.0,0.0,0.5,1,2,1.0,0.0,0.5,2,2,1.0,0.0,0.5,0.5,609.7849565427595,565.8481518481518,0.41459
192.168.1.99,0,TCP,OTHER,60,60,2,4,1.0,0.0,0.5,1,1,1.0,0.0,0.0,10,10,1.0,0.0,0.1,0.9,609.9871735290081,565.4365634365635,0.41359
192.168.21.151,15028069,TCP,OTHER,370,0,1,3,1.0,0.0,0.67,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,610.0181749851407,565.2587412587412,0.41359
192.168.118.49,16032247,TCP,OTHER,350,0,1,4,1.0,0.0,0.75,1,3,1.0,0.0,0.67,3,3,1.0,0.0,0.33,0.67,610.05581061717,565.061938061938,0.41359
192.168.118.49,15031689,TCP,OTHER,350,0,2,5,1.0,0.0,0.6,2,4,1.0,0.0,0.5,4,4,1.0,0.0,0.25,0.75,610.0934088768068,564.8641358641358,0.41359
192.168.1.99,4,TCP,OTHER,60,60,2,5,1.0,0.0,0.6,1,4,1.0,0.0,0.75,11,11,1.0,0.0,0.09,0.91,610.2964256032185,564.4415584415584,0.41259
192.168.118.49,15030300,TCP,OTHER,350,0,3,6,1.0,0.0,0.5,3,5,1.0,0.0,0.4,5,5,1.0,0.0,0.2,0.8,610.3338079824107,564.2437562437563,0.41259
192.168.118.49,15037812,TCP,OTHER,350,0,4,7,1.0,0.0,0.43,4,6,1.0,0.0,0.33,6,6,1.0,0.0,0.17,0.83,610.3659558750123,564.1108891108892,0.41159
142.251.43.10,15031632,TCP,OTHER,330,0,1,8,1.0,0.0,0.88,1,7,1.0,0.0,0.86,1,1,1.0,0.0,1.0,0.0,610.4054042030443,563.9580419580419,0.41059
192.168.118.49,15024689,TCP,OTHER,350,0,5,9,1.0,0.0,0.44,5,7,1.0,0.0,0.29,7,7,1.0,0.0,0.14,0.86,610.4425683742118,563.7622377622378,0.41059
192.168.1.99,4,TCP,OTHER,60,60,2,9,1.0,0.0,0.78,1,5,1.0,0.0,0.8,12,12,1.0,0.0,0.08,0.92,610.6497644029141,563.2757242757243,0.41059
142.251.43.10,14033021,TCP,OTHER,330,0,2,10,1.0,0.0,0.8,2,5,1.0,0.0,0.6,2,2,1.0,0.0,0.5,0.5,610.6891156185234,563.1218781218781,0.41059
192.168.118.49,15029080,TCP,OTHER,350,0,2,4,1.0,0.0,0.5,1,1,1.0,0.0,0.0,8,8,1.0,0.0,0.12,0.88,610.7211307598479,562.988011988012,0.41059
121.36.101.29,59304125,TCP,HTTPS,2313,1327,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,613.2181085163146,564.7512487512488,0.41159
8.8.4.4,15037433,TCP,OTHER,330,0,1,2,1.0,0.0,0.5,1,1,1.0,0.0,0.0,4,4,1.0,0.0,0.25,0.75,613.2627283268698,564.5334665334665,0.41159
8.8.4.4,15023850,TCP,OTHER,330,0,2,3,1.0,0.0,0.33,2,2,1.0,0.0,0.0,5,5,1.0,0.0,0.2,0.8,613.3022273904877,564.3796203796204,0.41159
192.168.89.22,35183318,TCP,HTTP,665,838,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,2,2,1.0,0.0,0.5,0.5,613.3051845077314,564.5604395604396,0.41159
192.168.89.22,36216231,TCP,HTTP,665,838,2,2,1.0,0.0,0.0,2,2,1.0,0.0,0.0,3,3,1.0,0.0,0.33,0.67,613.3131661194706,564.6773226773226,0.41159
192.168.89.22,36320576,TCP,HTTP,665,838,3,3,1.0,0.0,0.0,3,3,1.0,0.0,0.0,4,4,1.0,0.0,0.25,0.75,613.3211253524453,564.7942057942058,0.41159
192.168.0.150,7199669,TCP,OTHER,264,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,3,3,1.0,0.0,0.33,0.67,613.394484263233,564.5114885114886,0.41159
192.168.89.22,35443980,TCP,HTTP,665,838,4,4,1.0,0.0,0.0,1,1,1.0,0.0,0.0,5,5,1.0,0.0,0.2,0.8,613.4024740405655,564.6283716283716,0.41159
192.168.89.22,35844315,TCP,HTTP,665,838,2,2,1.0,0.0,0.0,1,1,1.0,0.0,0.0,6,6,1.0,0.0,0.17,0.83,613.4053573478321,564.8091908091908,0.41159
192.168.89.22,34425726,TCP,HTTP,665,838,2,2,1.0,0.0,0.0,2,2,1.0,0.0,0.0,7,7,1.0,0.0,0.14,0.86,613.4132902577231,564.926073926074,0.41159
192.168.84.28,7012408,TCP,OTHER,296,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,613.4718934605755,564.6743256743257,0.41159
20.189.173.3,817937,TCP,HTTPS,3847,7335,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,622.1678824651619,568.0339660339661,0.41159
192.168.1.99,3,TCP,OTHER,60,60,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,13,13,1.0,0.0,0.08,0.92,622.374546405857,567.5464535464536,0.41159
192.168.1.99,0,TCP,OTHER,60,60,2,2,1.0,0.0,0.0,1,1,1.0,0.0,0.0,14,14,1.0,0.0,0.07,0.93,622.5755131841416,567.1228771228771,0.41159
111.13.141.220,1313669,TCP,OTHER,1962,854,1,3,1.0,0.0,0.67,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,624.1273311065669,568.5994005994006,0.41159
192.168.95.131,0,TCP,OTHER,78,0,1,4,1.0,0.0,0.75,1,3,1.0,0.0,0.67,2,2,1.0,0.0,0.5,0.5,624.3189609277354,568.1408591408591,0.41159
192.168.1.99,0,TCP,OTHER,60,60,1,3,1.0,0.0,0.67,1,1,1.0,0.0,0.0,15,15,1.0,0.0,0.07,0.93,624.5249642509286,567.6543456543457,0.41159
139.186.105.220,350795,TCP,HTTPS,1722,4618,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,625.5830025167174,568.8911088911088,0.41159
192.168.89.22,34375664,TCP,HTTP,665,838,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,7,7,1.0,0.0,0.14,0.86,625.5845975824905,569.071928071928,0.41159
192.168.93.30,35378232,TCP,HTTP,675,842,1,2,1.0,0.0,0.5,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,625.5877491353484,569.2627372627372,0.41159
192.168.1.99,1,TCP,OTHER,60,60,2,2,1.0,0.0,0.0,1,1,1.0,0.0,0.0,16,16,1.0,0.0,0.06,0.94,625.7888457183218,568.8391608391609,0.41159
103.74.27.154,59179054,TCP,OTHER,1377,547,1,3,1.0,0.0,0.67,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,626.3035721970152,569.7312687312688,0.41159
192.168.99.135,1045148,TCP,MYSQL,2084,2463,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,628.121792507288,571.3296703296703,0.41159
101.71.155.75,60012475,TCP,OTHER,20704,100377,1,4,1.0,0.0,0.75,1,3,1.0,0.0,0.67,1,1,1.0,0.0,1.0,0.0,893.8908381620596,591.5294705294705,0.41159
192.168.1.99,1,TCP,OTHER,60,60,2,5,1.0,0.0,0.6,1,4,1.0,0.0,0.75,17,17,1.0,0.0,0.06,0.94,914.866258558938,599.4695304695305,0.41159
192.168.89.22,35207600,TCP,HTTP,665,838,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,8,8,1.0,0.0,0.12,0.88,914.867149303302,599.5864135864136,0.41159
192.168.89.22,4851378,TCP,HTTP,537,2207,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,9,9,1.0,0.0,0.11,0.89,914.8678349357597,599.5754245754246,0.41159
192.168.89.22,6443194,TCP,HTTP,537,2207,2,2,1.0,0.0,0.0,1,1,1.0,0.0,0.0,10,10,1.0,0.0,0.1,0.9,914.8626782387679,599.6283716283716,0.41159
183.232.233.159,51232380,TCP,HTTPS,1557,7932,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,915.3609013841777,600.6373626373627,0.41159
192.168.93.84,6919205,TCP,SSL,2079,1403,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,916.5499687925189,602.1668331668332,0.41159
192.168.93.22,4919155,TCP,HTTP,324,194,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,916.5905103101686,601.943056943057,0.41159
192.168.93.22,14530559,TCP,HTTP,384,384,2,2,1.0,0.0,0.0,2,2,1.0,0.0,0.0,2,2,1.0,0.0,0.5,0.5,916.6147353579238,601.7802197802198,0.41159
192.168.89.22,14574823,TCP,HTTP,537,687,1,3,1.0,0.0,0.67,1,3,1.0,0.0,0.67,11,11,1.0,0.0,0.09,0.91,916.615445984024,601.7692307692307,0.41159
192.168.93.22,13301429,TCP,HTTP,384,384,3,4,1.0,0.0,0.25,1,2,1.0,0.0,0.5,3,3,1.0,0.0,0.33,0.67,916.6337251935962,601.6693306693306,0.41159
192.168.99.200,5147,TCP,HTTP,810,807,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,916.6497729061281,601.995004995005,0.41159
192.168.89.10,71271,TCP,HTTP,483,531,1,2,1.0,0.0,0.5,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,916.6499020460946,601.994005994006,0.41259
192.168.89.22,9935765,TCP,HTTP,537,2207,1,3,1.0,0.0,0.67,1,3,1.0,0.0,0.67,12,12,1.0,0.0,0.08,0.92,916.6506152078489,601.983016983017,0.41259
192.168.89.22,162205,TCP,HTTP,472,527,2,4,1.0,0.0,0.5,2,4,1.0,0.0,0.5,13,13,1.0,0.0,0.08,0.92,916.6582307750215,601.9070929070929,0.41359
192.168.89.22,8557657,TCP,HTTP,537,2207,3,5,1.0,0.0,0.4,3,5,1.0,0.0,0.4,14,14,1.0,0.0,0.07,0.93,916.6582307750215,601.9070929070929,0.41359
192.168.89.10,90806,TCP,HTTP,483,531,2,6,1.0,0.0,0.67,2,6,1.0,0.0,0.67,2,2,1.0,0.0,0.5,0.5,916.6583598179875,601.9060939060939,0.41459
192.168.89.10,91559,TCP,HTTP,483,531,3,7,1.0,0.0,0.57,3,7,1.0,0.0,0.57,3,3,1.0,0.0,0.33,0.67,917.8952468957274,603.3986013986014,0.41558
183.232.23.240,145918,TCP,HTTPS,1377,3109,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,918.2188158215605,604.2267732267733,0.41658
39.106.123.113,227176,TCP,HTTPS,1612,6375,1,2,1.0,0.0,0.5,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,918.7687945757244,605.2897102897103,0.41658
192.168.89.22,220658,TCP,HTTP,472,527,4,8,1.0,0.0,0.5,4,8,1.0,0.0,0.5,15,15,1.0,0.0,0.07,0.93,918.7766030841251,605.2147852147853,0.41758
39.156.66.14,77255,TCP,HTTP,246,198,1,9,1.0,0.0,0.89,1,9,1.0,0.0,0.89,1,1,1.0,0.0,1.0,0.0,918.8387333224885,604.977022977023,0.41758
192.168.89.10,6176150,TCP,HTTP,548,2211,4,10,1.0,0.0,0.6,4,10,1.0,0.0,0.6,4,4,1.0,0.0,0.25,0.75,918.8387333224883,604.977022977023,0.41758
39.156.66.14,79104,TCP,HTTP,520,417,2,11,1.0,0.0,0.82,2,11,1.0,0.0,0.82,2,2,1.0,0.0,0.5,0.5,918.8347020120362,605.012987012987,0.41758
39.156.66.18,95827,TCP,HTTP,242,194,1,12,1.0,0.0,0.92,1,12,1.0,0.0,0.92,1,1,1.0,0.0,1.0,0.0,918.8983449995682,604.7712287712287,0.41758
192.168.89.10,10623,TCP,HTTP,483,531,5,13,1.0,0.0,0.62,5,13,1.0,0.0,0.62,5,5,1.0,0.0,0.2,0.8,918.8984768417591,604.7702297702298,0.41858
192.168.89.10,6192247,TCP,HTTP,548,2211,6,14,1.0,0.0,0.57,6,14,1.0,0.0,0.57,6,6,1.0,0.0,0.17,0.83,918.8922980502733,604.8341658341658,0.41858
192.168.89.10,81233,TCP,HTTP,483,531,7,15,1.0,0.0,0.53,7,15,1.0,0.0,0.53,7,7,1.0,0.0,0.14,0.86,918.8924299617556,604.8331668331668,0.41958
192.168.89.22,9071566,TCP,HTTP,537,2207,5,16,1.0,0.0,0.69,5,16,1.0,0.0,0.69,16,16,1.0,0.0,0.06,0.94,918.8931753364873,604.8221778221779,0.41958
192.168.89.22,143815,TCP,HTTP,472,527,6,17,1.0,0.0,0.65,6,17,1.0,0.0,0.65,17,17,1.0,0.0,0.06,0.94,918.9010069033354,604.7462537462537,0.42058
192.168.89.10,7178,TCP,HTTP,483,531,8,18,1.0,0.0,0.56,8,18,1.0,0.0,0.56,8,8,1.0,0.0,0.12,0.88,918.9011387179921,604.7452547452548,0.42158
192.168.89.10,63104,TCP,HTTP,483,531,9,20,1.0,0.0,0.55,9,20,1.0,0.0,0.55,9,9,1.0,0.0,0.11,0.89,918.9090955911547,604.6683316683317,0.42358
192.168.89.22,8064,TCP,HTTP,472,527,8,21,1.0,0.0,0.62,8,21,1.0,0.0,0.62,19,19,1.0,0.0,0.05,0.95,918.9107480160402,604.6563436563437,0.42458
192.168.89.10,8456,TCP,HTTP,483,531,10,22,1.0,0.0,0.55,10,22,1.0,0.0,0.55,10,10,1.0,0.0,0.1,0.9,918.9108797315532,604.6553446553446,0.42557
117.147.199.51,210722,TCP,HTTPS,1478,4542,1,3,1.0,0.0,0.67,1,3,1.0,0.0,0.67,1,1,1.0,0.0,1.0,0.0,919.3231771324326,605.5844155844156,0.42657
192.168.89.22,121622,TCP,HTTP,472,527,9,23,1.0,0.0,0.61,8,20,1.0,0.0,0.6,20,20,1.0,0.0,0.05,0.95,919.3310049504352,605.5094905094905,0.42757
192.168.89.10,5235781,TCP,HTTP,548,2211,11,24,1.0,0.0,0.54,10,20,1.0,0.0,0.5,11,11,1.0,0.0,0.09,0.91,919.3310049504353,605.5094905094905,0.42757
192.168.89.22,9245,TCP,HTTP,472,527,10,25,1.0,0.0,0.6,8,21,1.0,0.0,0.62,21,21,1.0,0.0,0.05,0.95,919.3388895496206,605.4335664335664,0.42857
192.168.89.10,113034,TCP,HTTP,483,531,12,26,1.0,0.0,0.54,10,20,1.0,0.0,0.5,12,12,1.0,0.0,0.08,0.92,919.3390220483632,605.4325674325675,0.42957
192.168.89.10,73301,TCP,HTTP,419,532,13,27,1.0,0.0,0.52,11,21,1.0,0.0,0.48,13,13,1.0,0.0,0.08,0.92,919.3561051237411,605.3036963036963,0.43057
192.168.89.22,7899,TCP,HTTP,472,527,11,28,1.0,0.0,0.61,8,22,1.0,0.0,0.64,22,22,1.0,0.0,0.05,0.95,919.3639725125072,605.2277722277722,0.43157
192.168.89.22,1269365,TCP,HTTP,472,527,12,29,1.0,0.0,0.59,9,23,1.0,0.0,0.61,23,23,1.0,0.0,0.04,0.96,919.3656314146092,605.2157842157842,0.43257
192.168.89.10,5218866,TCP,HTTP,548,2212,14,30,1.0,0.0,0.53,12,24,1.0,0.0,0.5,14,14,1.0,0.0,0.07,0.93,919.3656314146092,605.2157842157842,0.43257
192.168.89.10,1066514,TCP,HTTP,483,531,15,31,1.0,0.0,0.52,13,25,1.0,0.0,0.48,15,15,1.0,0.0,0.07,0.93,919.3719657518212,605.1508491508491,0.43357
192.168.89.10,5249157,TCP,HTTP,548,2211,16,32,1.0,0.0,0.5,14,26,1.0,0.0,0.46,16,16,1.0,0.0,0.06,0.94,919.3719657518212,605.1508491508491,0.43357
192.168.89.22,9469934,TCP,HTTP,537,2207,13,33,1.0,0.0,0.61,10,27,1.0,0.0,0.63,24,24,1.0,0.0,0.04,0.96,919.3726519022606,605.1408591408591,0.43357
192.168.89.22,169679,TCP,HTTP,472,527,14,34,1.0,0.0,0.59,11,28,1.0,0.0,0.61,25,25,1.0,0.0,0.04,0.96,919.3805057020494,605.0649350649351,0.43457
192.168.89.10,5195920,TCP,HTTP,548,2211,17,35,1.0,0.0,0.51,14,28,1.0,0.0,0.5,17,17,1.0,0.0,0.06,0.94,919.3743096554144,605.1288711288711,0.43457
192.168.89.22,144402,TCP,HTTP,472,527,15,36,1.0,0.0,0.58,12,29,1.0,0.0,0.59,26,26,1.0,0.0,0.04,0.96,919.375967249264,605.1168831168832,0.43556
192.168.89.10,67270,TCP,HTTP,483,531,18,37,1.0,0.0,0.51,15,30,1.0,0.0,0.5,18,18,1.0,0.0,0.06,0.94,919.3760993985528,605.1158841158841,0.43656
39.156.66.18,85099,TCP,HTTP,520,417,2,38,1.0,0.0,0.95,2,30,1.0,0.0,0.93,2,2,1.0,0.0,0.5,0.5,919.3782626720421,605.0879120879121,0.43656
192.168.89.10,6210607,TCP,HTTP,548,2211,19,39,1.0,0.0,0.51,16,30,1.0,0.0,0.47,19,19,1.0,0.0,0.05,0.95,919.3782626720421,605.0879120879121,0.43656
192.168.89.10,67861,TCP,HTTP,483,531,20,40,1.0,0.0,0.5,16,28,1.0,0.0,0.43,20,20,1.0,0.0,0.05,0.95,919.3783947895207,605.0869130869131,0.43756
192.168.89.22,5648292,TCP,HTTP,537,2207,16,41,1.0,0.0,0.61,12,29,1.0,0.0,0.59,27,27,1.0,0.0,0.04,0.96,919.372945983171,605.1398601398602,0.43756
192.168.89.22,5443437,TCP,HTTP,537,2207,17,42,1.0,0.0,0.6,13,28,1.0,0.0,0.54,28,28,1.0,0.0,0.04,0.96,919.3674940952681,605.1928071928072,0.43756
192.168.89.10,6100686,TCP,HTTP,548,2211,21,43,1.0,0.0,0.51,15,29,1.0,0.0,0.48,21,21,1.0,0.0,0.05,0.95,919.3674940952681,605.1928071928072,0.43756
192.168.89.10,67105,TCP,HTTP,483,531,22,44,1.0,0.0,0.5,15,28,1.0,0.0,0.46,22,22,1.0,0.0,0.05,0.95,919.4101134670817,605.4495504495504,0.43856
192.168.89.10,4279396,TCP,HTTP,548,2211,23,45,1.0,0.0,0.49,16,28,1.0,0.0,0.43,23,23,1.0,0.0,0.04,0.96,919.4101134670817,605.4495504495504,0.43856
192.168.89.10,61826,TCP,HTTP,483,531,24,46,1.0,0.0,0.48,17,29,1.0,0.0,0.41,24,24,1.0,0.0,0.04,0.96,919.416464007899,605.3846153846154,0.43956
192.168.89.10,5143205,TCP,HTTP,548,2211,25,47,1.0,0.0,0.47,17,29,1.0,0.0,0.41,25,25,1.0,0.0,0.04,0.96,919.4102459729279,605.4485514485515,0.43956
192.168.89.10,4239237,TCP,HTTP,548,2211,27,49,1.0,0.0,0.45,18,29,1.0,0.0,0.38,27,27,1.0,0.0,0.04,0.96,919.4041560248497,605.5114885114886,0.44056
192.168.99.101,1115,TCP,MYSQL,494,549,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,919.4083605913186,605.4685314685315,0.44056
192.168.89.10,4298245,TCP,HTTP,548,2211,28,50,1.0,0.0,0.44,19,30,1.0,0.0,0.37,28,28,1.0,0.0,0.04,0.96,919.368902195508,605.6863136863137,0.44056
192.168.89.22,6015199,TCP,HTTP,537,2207,19,52,1.0,0.0,0.63,11,31,1.0,0.0,0.65,30,30,1.0,0.0,0.03,0.97,919.3301483367097,605.8931068931068,0.44056
192.168.89.10,5286132,TCP,HTTP,548,2211,29,53,1.0,0.0,0.45,20,32,1.0,0.0,0.38,29,29,1.0,0.0,0.03,0.97,919.3293905151417,605.9040959040959,0.44056
192.168.89.10,5177364,TCP,HTTP,548,2211,30,54,1.0,0.0,0.44,20,32,1.0,0.0,0.38,30,30,1.0,0.0,0.03,0.97,919.3214669748329,605.98001998002,0.43956
192.168.89.10,8914,TCP,HTTP,483,531,30,52,1.0,0.0,0.42,21,32,1.0,0.0,0.34,31,31,1.0,0.0,0.03,0.97,919.2994207192266,606.0929070929071,0.44056
192.168.89.22,6522425,TCP,HTTP,537,2207,19,53,1.0,0.0,0.64,11,33,1.0,0.0,0.67,31,31,1.0,0.0,0.03,0.97,919.2922423441335,606.1578421578422,0.43956
192.168.89.22,5302394,TCP,HTTP,537,2207,19,53,1.0,0.0,0.64,11,32,1.0,0.0,0.66,32,32,1.0,0.0,0.03,0.97,919.2922423441333,606.1578421578422,0.43956
192.168.118.229,31868930,TCP,OTHER,468,0,1,2,1.0,0.0,0.5,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,919.2928341897915,606.1538461538462,0.43856
192.168.89.22,6731249,TCP,HTTP,537,2207,19,53,1.0,0.0,0.64,12,33,1.0,0.0,0.64,33,33,1.0,0.0,0.03,0.97,919.2249054209101,606.4445554445555,0.43856
192.168.89.10,5166446,TCP,HTTP,484,2212,30,53,1.0,0.0,0.43,19,32,1.0,0.0,0.41,32,32,1.0,0.0,0.03,0.97,918.9057156649546,605.5474525474525,0.43756
192.168.89.10,75888,TCP,HTTP,483,531,31,54,1.0,0.0,0.43,20,32,1.0,0.0,0.38,33,33,1.0,0.0,0.03,0.97,918.8435753025291,605.7842157842158,0.43856
192.168.89.22,5392317,TCP,HTTP,537,2207,20,55,1.0,0.0,0.64,12,33,1.0,0.0,0.64,34,34,1.0,0.0,0.03,0.97,918.8259347917915,605.9080919080919,0.43856
39.106.123.113,1220772,TCP,HTTPS,1674,6375,2,4,1.0,0.0,0.5,1,1,1.0,0.0,0.0,2,2,1.0,0.0,0.5,0.5,919.4353831059376,607.1088911088912,0.43756
183.232.23.240,1150152,TCP,HTTPS,1403,3109,2,5,1.0,0.0,0.6,1,2,1.0,0.0,0.5,2,2,1.0,0.0,0.5,0.5,919.7763721415796,607.974025974026,0.43756
