ip,duration,trans_protocol,app_protocol,send_bytes,recv_bytes,t_same_main_engine,t_same_server,t_same_server_rate,t_diff_server_rate,t_diff_main_engine_rate,t_same_main_engine_2,t_same_server_2,t_same_server_rate_2,t_diff_server_rate_2,t_diff_main_engine_rate_2,same_main_engine,same_server,same_server_rate,diff_server_rate,same_src_rate,diff_src_rate,std,mean,send_rst_flag_rate,label
192.168.89.10,132113,0,1,483,531,14,21,1.0,0.0,0.33,10,13,1.0,0.0,0.23,33,33,1.0,0.0,0.03,0.97,425.67745734689277,612.7172827172827,0.32766999999999996,0
39.156.66.14,78215,0,1,246,198,2,23,1.0,0.0,0.91,1,15,1.0,0.0,0.93,4,4,1.0,0.0,0.25,0.75,425.2828913031794,613.191808191808,0.32866999999999996,0
192.168.89.10,7442,0,1,483,531,15,24,1.0,0.0,0.38,9,14,1.0,0.0,0.36,34,34,1.0,0.0,0.03,0.97,424.9430274475284,613.6143856143856,0.32966999999999996,0
192.168.89.10,70674,0,1,483,531,15,24,1.0,0.0,0.38,10,14,1.0,0.0,0.29,35,35,1.0,0.0,0.03,0.97,424.62555243364835,614.018981018981,0.33066999999999996,0
192.168.89.10,110444,0,1,483,532,16,25,1.0,0.0,0.36,11,15,1.0,0.0,0.27,36,36,1.0,0.0,0.03,0.97,424.2843381878917,614.4415584415584,0.33166999999999996,0
192.168.89.10,83003,0,1,483,531,17,26,1.0,0.0,0.35,11,15,1.0,0.0,0.27,37,37,1.0,0.0,0.03,0.97,424.2843381878917,614.4415584415584,0.33166999999999996,0
192.168.89.22,153223,0,1,472,527,5,27,1.0,0.0,0.81,4,16,1.0,0.0,0.75,30,30,1.0,0.0,0.03,0.97,424.2843381878917,614.4415584415584,0.33166999999999996,0
192.168.118.56,283,0,0,78,64,1,4,1.0,0.0,0.75,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,424.4632374647325,614.2737262737263,0.33266999999999997,1
192.168.93.30,27553,0,1,546,595,1,5,1.0,0.0,0.8,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,424.44843864406914,614.3366633366634,0.33166999999999996,0
192.168.89.10,1072058,0,1,483,531,4,6,1.0,0.0,0.33,1,2,1.0,0.0,0.5,38,38,1.0,0.0,0.03,0.97,424.24963627854896,614.6363636363636,0.33266999999999997,0
192.168.89.10,1098473,0,1,483,531,5,7,1.0,0.0,0.29,2,3,1.0,0.0,0.33,39,39,1.0,0.0,0.03,0.97,424.24963627854896,614.6363636363636,0.33266999999999997,0
192.168.89.10,63399,0,1,483,531,3,4,1.0,0.0,0.25,3,4,1.0,0.0,0.25,40,40,1.0,0.0,0.03,0.97,424.24963627854913,614.6363636363636,0.33266999999999997,0
223.109.146.129,241255,0,3,2061,5225,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,426.4832799838703,616.5124875124875,0.33266999999999997,0
192.168.93.30,33933,0,1,546,595,2,5,1.0,0.0,0.6,2,5,1.0,0.0,0.6,2,2,1.0,0.0,0.5,0.5,426.468220870011,616.5754245754247,0.33166999999999996,0
192.168.89.22,147585,0,1,472,527,1,6,1.0,0.0,0.83,1,6,1.0,0.0,0.83,24,24,1.0,0.0,0.04,0.96,426.4718043364791,616.5644355644356,0.33166999999999996,0
192.168.93.30,29087,0,1,546,595,3,7,1.0,0.0,0.57,3,7,1.0,0.0,0.57,3,3,1.0,0.0,0.33,0.67,426.45673715082603,616.6273726273728,0.33066999999999996,0
39.106.123.113,185592,0,3,1398,2778,1,2,1.0,0.0,0.5,1,2,1.0,0.0,0.5,3,3,1.0,0.0,0.33,0.67,426.80671355375847,617.9640359640359,0.33066999999999996,0
183.232.23.240,174761,0,3,1494,3109,1,3,1.0,0.0,0.67,1,3,1.0,0.0,0.67,4,4,1.0,0.0,0.25,0.75,427.68145376994835,618.9740259740261,0.33066999999999996,0
192.168.89.22,125031,0,1,472,527,2,8,1.0,0.0,0.75,2,8,1.0,0.0,0.75,23,23,1.0,0.0,0.04,0.96,427.70416438781416,618.7812187812187,0.33166999999999996,0
120.204.0.25,162650,0,1,1028,664,1,9,1.0,0.0,0.89,1,9,1.0,0.0,0.89,1,1,1.0,0.0,1.0,0.0,427.8741792060188,619.3366633366634,0.33166999999999996,0
192.168.89.10,192168,0,1,483,531,4,10,1.0,0.0,0.6,4,10,1.0,0.0,0.6,41,41,1.0,0.0,0.02,0.98,427.8705362854071,619.3476523476522,0.33166999999999996,0
192.168.93.30,23047,0,1,546,595,4,11,1.0,0.0,0.64,4,11,1.0,0.0,0.64,4,4,1.0,0.0,0.25,0.75,427.67621141634163,619.6883116883117,0.33066999999999996,0
192.168.89.22,8949,0,1,472,527,3,12,1.0,0.0,0.75,3,12,1.0,0.0,0.75,21,21,1.0,0.0,0.05,0.95,427.67986474525117,619.6773226773226,0.33066999999999996,0
192.168.89.10,130830,0,1,483,531,5,13,1.0,0.0,0.62,5,13,1.0,0.0,0.62,42,42,1.0,0.0,0.02,0.98,427.6110039853635,619.2627372627372,0.33166999999999996,0
192.168.93.30,27258,0,1,546,595,5,14,1.0,0.0,0.64,5,14,1.0,0.0,0.64,5,5,1.0,0.0,0.2,0.8,427.5955797834205,619.3256743256743,0.33066999999999996,0
192.168.89.10,72185,0,1,483,531,6,15,1.0,0.0,0.6,6,15,1.0,0.0,0.6,43,43,1.0,0.0,0.02,0.98,426.7439042540669,618.3266733266734,0.33066999999999996,0
192.168.89.10,110116,0,1,483,532,7,16,1.0,0.0,0.56,7,16,1.0,0.0,0.56,44,44,1.0,0.0,0.02,0.98,426.7627508938117,618.1448551448551,0.33166999999999996,0
192.168.89.10,68515,0,1,483,531,9,20,1.0,0.0,0.55,9,19,1.0,0.0,0.53,45,45,1.0,0.0,0.02,0.98,426.78165071456533,618.0709290709291,0.33266999999999997,0
192.168.93.30,23864,0,1,546,595,7,21,1.0,0.0,0.67,6,20,1.0,0.0,0.7,7,7,1.0,0.0,0.14,0.86,426.7627508938117,618.1448551448551,0.33166999999999996,0
192.168.93.30,29921,0,1,546,595,8,22,1.0,0.0,0.64,7,19,1.0,0.0,0.63,8,8,1.0,0.0,0.12,0.88,426.7474608991095,618.2077922077923,0.33066999999999996,0
192.168.89.10,11999,0,1,419,532,10,23,1.0,0.0,0.57,8,20,1.0,0.0,0.6,45,45,1.0,0.0,0.02,0.98,426.7725067435848,618.1438561438563,0.33066999999999996,0
192.168.89.10,11838,0,1,419,531,11,24,1.0,0.0,0.54,9,21,1.0,0.0,0.57,46,46,1.0,0.0,0.02,0.98,426.79392178848695,618.0909090909091,0.33066999999999996,0
192.168.89.10,11704,0,1,419,531,12,25,1.0,0.0,0.52,10,22,1.0,0.0,0.55,47,47,1.0,0.0,0.02,0.98,426.8153291907525,618.0379620379621,0.33066999999999996,0
192.168.89.10,11703,0,1,419,532,13,26,1.0,0.0,0.5,11,23,1.0,0.0,0.52,48,48,1.0,0.0,0.02,0.98,426.8555978144453,617.9110889110889,0.33166999999999996,0
192.168.89.10,90840,0,1,419,532,14,27,1.0,0.0,0.48,12,24,1.0,0.0,0.5,49,49,1.0,0.0,0.02,0.98,426.8805928755861,617.8471528471529,0.33166999999999996,0
192.168.89.10,19013,0,1,419,531,15,28,1.0,0.0,0.46,13,25,1.0,0.0,0.48,50,50,1.0,0.0,0.02,0.98,426.9055768978141,617.7832167832167,0.33166999999999996,0
192.168.89.10,18849,0,1,419,531,16,29,1.0,0.0,0.45,14,26,1.0,0.0,0.46,51,51,1.0,0.0,0.02,0.98,426.2139139900785,616.7922077922077,0.33166999999999996,0
192.168.89.10,18850,0,1,419,532,17,30,1.0,0.0,0.43,15,27,1.0,0.0,0.44,52,52,1.0,0.0,0.02,0.98,425.1899055621621,615.6413586413587,0.33266999999999997,0
192.168.89.10,119392,0,1,483,531,18,31,1.0,0.0,0.42,16,28,1.0,0.0,0.43,53,53,1.0,0.0,0.02,0.98,425.0499707719269,615.8781218781219,0.33366999999999997,0
192.168.89.10,119358,0,1,419,532,19,32,1.0,0.0,0.41,17,29,1.0,0.0,0.41,54,54,1.0,0.0,0.02,0.98,425.0711903772186,615.8251748251747,0.33366999999999997,0
192.168.89.10,119129,0,1,483,532,20,33,1.0,0.0,0.39,18,30,1.0,0.0,0.4,54,54,1.0,0.0,0.02,0.98,425.08618790245583,615.7622377622378,0.33466999999999997,0
192.168.89.10,119129,0,1,419,532,21,34,1.0,0.0,0.38,19,31,1.0,0.0,0.39,54,54,1.0,0.0,0.02,0.98,425.1109638148108,615.6983016983017,0.33466999999999997,0
192.168.89.10,118964,0,1,419,532,22,35,1.0,0.0,0.37,20,32,1.0,0.0,0.38,54,54,1.0,0.0,0.02,0.98,425.13215798049185,615.6453546453548,0.33466999999999997,0
192.168.89.22,167975,0,1,472,527,5,36,1.0,0.0,0.86,5,33,1.0,0.0,0.85,12,12,1.0,0.0,0.08,0.92,424.3888454893181,614.6953046953047,0.33566,0
192.168.89.10,17440,0,1,483,532,23,37,1.0,0.0,0.38,21,34,1.0,0.0,0.38,53,53,1.0,0.0,0.02,0.98,424.4036995727978,614.6323676323676,0.33666,0
192.168.89.10,17276,0,1,419,531,24,38,1.0,0.0,0.37,22,35,1.0,0.0,0.37,53,53,1.0,0.0,0.02,0.98,389.9496853429232,609.1418581418582,0.33766,0
192.168.89.10,17144,0,1,483,532,25,39,1.0,0.0,0.36,23,36,1.0,0.0,0.36,53,53,1.0,0.0,0.02,0.98,389.96495496279607,609.0789210789211,0.33866,0
192.168.89.10,17210,0,1,419,532,26,40,1.0,0.0,0.35,24,37,1.0,0.0,0.35,53,53,1.0,0.0,0.02,0.98,389.98716048010596,609.0259740259739,0.33866,0
192.168.89.10,16817,0,1,419,532,27,41,1.0,0.0,0.34,25,38,1.0,0.0,0.34,53,53,1.0,0.0,0.02,0.98,390.0130617929012,608.9620379620379,0.33866,0
192.168.93.30,24252,0,1,546,595,9,42,1.0,0.0,0.79,8,39,1.0,0.0,0.79,9,9,1.0,0.0,0.11,0.89,390.0130617929012,608.9620379620379,0.33866,0
192.168.93.30,22718,0,1,546,595,10,43,1.0,0.0,0.77,9,40,1.0,0.0,0.78,10,10,1.0,0.0,0.1,0.9,390.0130617929012,608.9620379620379,0.33866,0
192.168.93.30,24229,0,1,546,595,11,44,1.0,0.0,0.75,10,41,1.0,0.0,0.76,11,11,1.0,0.0,0.09,0.91,389.97190027476233,609.0889110889111,0.33766,0
192.168.89.10,80055,0,1,483,531,28,45,1.0,0.0,0.38,26,42,1.0,0.0,0.38,52,52,1.0,0.0,0.02,0.98,389.98716048010607,609.0259740259739,0.33866,0
192.168.89.10,69989,0,1,483,531,29,46,1.0,0.0,0.37,26,42,1.0,0.0,0.38,53,53,1.0,0.0,0.02,0.98,389.98716048010596,609.0259740259739,0.33866,0
192.168.93.30,26502,0,1,546,595,12,47,1.0,0.0,0.74,10,42,1.0,0.0,0.76,12,12,1.0,0.0,0.08,0.92,389.92731132412234,608.7382617382617,0.33866,0
117.177.70.134,11767,0,1,504,1003,1,48,1.0,0.0,0.98,1,43,1.0,0.0,0.98,1,1,1.0,0.0,1.0,0.0,387.04413137725436,607.1348651348651,0.33966,0
117.177.70.134,11947,0,1,504,1003,2,49,1.0,0.0,0.96,2,44,1.0,0.0,0.95,2,2,1.0,0.0,0.5,0.5,386.9997644776683,607.2437562437563,0.34066,0
192.168.89.10,7706,0,1,483,531,30,50,1.0,0.0,0.4,27,45,1.0,0.0,0.4,54,54,1.0,0.0,0.02,0.98,387.0148418135206,607.1808191808193,0.34165999999999996,0
192.168.93.30,3621,0,1,546,595,13,51,1.0,0.0,0.75,10,44,1.0,0.0,0.77,13,13,1.0,0.0,0.08,0.92,386.6578021504498,607.6483516483516,0.34066,0
192.168.89.10,100869,0,1,483,531,31,52,1.0,0.0,0.4,27,42,1.0,0.0,0.36,53,53,1.0,0.0,0.02,0.98,385.8792429723269,606.7392607392608,0.34165999999999996,0
192.168.89.10,64484,0,1,483,532,32,53,1.0,0.0,0.4,28,43,1.0,0.0,0.35,54,54,1.0,0.0,0.02,0.98,385.8504684090368,606.8091908091908,0.34265999999999996,0
192.168.103.153,2477,0,0,395,198,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,385.85991951115136,606.7912087912088,0.34265999999999996,0
192.168.89.10,77070,0,1,483,531,33,54,1.0,0.0,0.39,29,44,1.0,0.0,0.34,55,55,1.0,0.0,0.02,0.98,385.83113409141487,606.8611388611388,0.34365999999999997,0
192.168.93.30,27743,0,1,546,595,14,55,1.0,0.0,0.75,11,45,1.0,0.0,0.76,14,14,1.0,0.0,0.07,0.93,385.8160626458865,606.924075924076,0.34265999999999996,0
192.168.89.10,10193,0,1,483,531,34,56,1.0,0.0,0.39,30,45,1.0,0.0,0.33,55,55,1.0,0.0,0.02,0.98,385.5362394457312,607.2807192807193,0.34265999999999996,0
192.168.89.22,94639,0,1,472,527,6,57,1.0,0.0,0.89,3,43,1.0,0.0,0.93,11,11,1.0,0.0,0.09,0.91,385.2595947000254,607.6263736263736,0.34265999999999996,0
192.168.93.30,22632,0,1,546,595,15,58,1.0,0.0,0.74,10,42,1.0,0.0,0.76,15,15,1.0,0.0,0.07,0.93,385.2595947000254,607.6263736263736,0.34265999999999996,0
117.177.70.134,9487,0,1,494,1082,3,59,1.0,0.0,0.95,3,43,1.0,0.0,0.93,3,3,1.0,0.0,0.33,0.67,385.2524844086501,607.6483516483516,0.34265999999999996,0
117.177.70.134,11734,0,1,478,1314,4,60,1.0,0.0,0.93,4,44,1.0,0.0,0.91,4,4,1.0,0.0,0.25,0.75,385.2504205281018,607.6543456543458,0.34265999999999996,0
192.168.93.30,21282,0,1,546,595,16,59,1.0,0.0,0.73,9,40,1.0,0.0,0.78,17,17,1.0,0.0,0.06,0.94,385.2125285384963,607.8021978021977,0.34066,0
192.168.89.22,101624,0,1,472,527,7,60,1.0,0.0,0.88,3,41,1.0,0.0,0.93,12,12,1.0,0.0,0.08,0.92,385.2125285384963,607.8021978021977,0.34066,0
192.168.89.22,7803,0,1,472,527,8,61,1.0,0.0,0.87,3,23,1.0,0.0,0.87,13,13,1.0,0.0,0.08,0.92,385.2314820924102,607.7282717282717,0.34165999999999996,0
192.168.93.30,24007,0,1,546,595,17,62,1.0,0.0,0.73,9,23,1.0,0.0,0.61,18,18,1.0,0.0,0.06,0.94,385.2162455126088,607.7912087912088,0.34066,0
192.168.89.10,66484,0,1,483,531,33,63,1.0,0.0,0.48,8,24,1.0,0.0,0.67,50,50,1.0,0.0,0.02,0.98,385.0037488607607,607.2437562437563,0.34066,0
192.168.93.30,19519,0,1,546,595,18,64,1.0,0.0,0.72,10,25,1.0,0.0,0.6,19,19,1.0,0.0,0.05,0.95,385.00374886076065,607.2437562437563,0.34066,0
192.168.89.10,66418,0,1,419,532,34,65,1.0,0.0,0.48,9,25,1.0,0.0,0.64,51,51,1.0,0.0,0.02,0.98,385.029689466406,607.1798201798201,0.34066,0
192.168.89.10,14259,0,1,483,531,35,66,1.0,0.0,0.47,10,25,1.0,0.0,0.6,52,52,1.0,0.0,0.02,0.98,385.04483349458735,607.1168831168833,0.34165999999999996,0
192.168.93.30,24117,0,1,546,595,19,67,1.0,0.0,0.72,9,26,1.0,0.0,0.65,20,20,1.0,0.0,0.05,0.95,384.88511991810725,606.7002997002998,0.34165999999999996,0
192.168.59.4,5027696,0,1,1237,28095,1,60,1.0,0.0,0.98,1,16,1.0,0.0,0.94,1,1,1.0,0.0,1.0,0.0,385.3538275036129,607.5174825174826,0.34066,0
192.168.89.22,1128961,0,1,472,527,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,13,13,1.0,0.0,0.08,0.92,385.33156225754914,607.5704295704296,0.34066,0
192.168.93.30,21072,0,1,546,595,1,2,1.0,0.0,0.5,1,2,1.0,0.0,0.5,21,21,1.0,0.0,0.05,0.95,385.2903588491349,607.6973026973028,0.33966,0
39.156.66.18,76084,0,1,246,198,1,3,1.0,0.0,0.67,1,3,1.0,0.0,0.67,2,2,1.0,0.0,0.5,0.5,385.4137437825138,607.5244755244755,0.33866,0
192.168.89.22,108345,0,1,472,527,2,4,1.0,0.0,0.5,2,4,1.0,0.0,0.5,14,14,1.0,0.0,0.07,0.93,385.4137437825138,607.5244755244755,0.33866,0
192.168.93.30,20582,0,1,546,595,2,5,1.0,0.0,0.6,2,5,1.0,0.0,0.6,22,22,1.0,0.0,0.05,0.95,385.37256428989855,607.6513486513486,0.33766,0
192.168.93.30,23201,0,1,546,595,3,6,1.0,0.0,0.5,3,6,1.0,0.0,0.5,23,23,1.0,0.0,0.04,0.96,385.35734585149993,607.7142857142858,0.33666,0
39.156.66.14,1080993,0,1,580,417,1,7,1.0,0.0,0.86,1,7,1.0,0.0,0.86,2,2,1.0,0.0,0.5,0.5,385.3381681210342,607.8111888111887,0.33566,0
192.168.93.30,18533,0,1,546,595,4,8,1.0,0.0,0.5,4,8,1.0,0.0,0.5,24,24,1.0,0.0,0.04,0.96,385.33662078894935,607.8201798201799,0.33566,0
192.168.89.22,1157025,0,1,472,527,3,9,1.0,0.0,0.67,3,9,1.0,0.0,0.67,15,15,1.0,0.0,0.07,0.93,385.35557168908264,607.7462537462537,0.33666,0
39.156.80.210,123870,0,1,2099,396,1,10,1.0,0.0,0.9,1,10,1.0,0.0,0.9,1,1,1.0,0.0,1.0,0.0,387.4122514564947,608.4415584415584,0.33666,0
39.156.80.210,126762,0,1,2211,460,2,11,1.0,0.0,0.82,2,11,1.0,0.0,0.82,2,2,1.0,0.0,0.5,0.5,389.64508889258246,609.1318681318681,0.33666,0
39.156.80.210,127112,0,1,2099,460,3,12,1.0,0.0,0.75,3,12,1.0,0.0,0.75,3,3,1.0,0.0,0.33,0.67,392.45673043430963,610.7462537462537,0.33566,0
192.168.93.30,18175,0,1,546,595,5,13,1.0,0.0,0.62,5,13,1.0,0.0,0.62,25,25,1.0,0.0,0.04,0.96,392.45673043430963,610.7462537462537,0.33566,0
192.168.89.22,9210,0,1,472,527,4,14,1.0,0.0,0.71,4,14,1.0,0.0,0.71,14,14,1.0,0.0,0.07,0.93,392.4604612333876,610.7352647352648,0.33566,0
192.168.89.22,196332,0,1,472,527,5,15,1.0,0.0,0.67,5,15,1.0,0.0,0.67,15,15,1.0,0.0,0.07,0.93,392.4604612333876,610.7352647352648,0.33566,0
192.168.93.30,17438,0,1,546,595,6,16,1.0,0.0,0.62,6,16,1.0,0.0,0.62,26,26,1.0,0.0,0.04,0.96,392.2646115487955,610.2737262737263,0.33466999999999997,0
192.168.89.22,222098,0,1,472,527,6,17,1.0,0.0,0.65,6,17,1.0,0.0,0.65,16,16,1.0,0.0,0.06,0.94,392.2683309376928,610.2627372627372,0.33466999999999997,0
183.232.23.240,147265,0,3,1411,3110,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,2,2,1.0,0.0,0.5,0.5,393.0622647775692,611.1898101898101,0.33466999999999997,0
39.106.123.113,227557,0,3,1674,6375,1,2,1.0,0.0,0.5,1,2,1.0,0.0,0.5,2,2,1.0,0.0,0.5,0.5,394.4881059621987,612.3166833166832,0.33466999999999997,0
192.168.93.30,28527,0,1,546,595,7,18,1.0,0.0,0.61,7,18,1.0,0.0,0.61,27,27,1.0,0.0,0.04,0.96,394.4724948523796,612.3796203796204,0.33366999999999997,0
192.168.93.30,19627,0,1,546,595,8,19,1.0,0.0,0.58,8,19,1.0,0.0,0.58,28,28,1.0,0.0,0.04,0.96,394.4531136029717,612.4535464535463,0.33266999999999997,0
192.168.93.30,18074,0,1,546,595,9,20,1.0,0.0,0.55,9,19,1.0,0.0,0.53,29,29,1.0,0.0,0.03,0.97,394.4337175457602,612.5274725274726,0.33166999999999996,0
192.168.92.4,1031,0,2,834,453,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,394.6815858663814,612.4195804195804,0.33266999999999997,1
192.168.93.30,18803,0,1,546,595,10,25,1.0,0.0,0.6,6,16,1.0,0.0,0.62,29,29,1.0,0.0,0.03,0.97,394.6815858663814,612.4195804195804,0.33266999999999997,0
192.168.93.30,17730,0,1,546,595,11,26,1.0,0.0,0.58,7,14,1.0,0.0,0.5,30,30,1.0,0.0,0.03,0.97,394.6815858663814,612.4195804195804,0.33266999999999997,0
192.168.59.4,5042398,0,1,1177,28095,1,27,1.0,0.0,0.96,1,9,1.0,0.0,0.89,2,2,1.0,0.0,0.5,0.5,395.07707555216456,613.0589410589412,0.33266999999999997,0
192.168.89.22,1519004,0,1,472,527,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,18,18,1.0,0.0,0.06,0.94,395.0949126147563,612.994005994006,0.33366999999999997,0
192.168.89.22,1307331,0,1,472,527,2,2,1.0,0.0,0.0,2,2,1.0,0.0,0.0,19,19,1.0,0.0,0.05,0.95,395.11273820031136,612.9290709290709,0.33466999999999997,0
192.168.89.10,61172,0,1,483,531,1,3,1.0,0.0,0.67,1,3,1.0,0.0,0.67,35,35,1.0,0.0,0.03,0.97,394.48626385445647,612.0849150849151,0.33466999999999997,0
192.168.89.22,108475,0,1,472,527,3,4,1.0,0.0,0.25,3,4,1.0,0.0,0.25,19,19,1.0,0.0,0.05,0.95,391.6679845098522,610.4515484515484,0.33566,0
192.168.89.10,62450,0,1,483,531,2,5,1.0,0.0,0.6,2,4,1.0,0.0,0.5,36,36,1.0,0.0,0.03,0.97,391.68181615839234,610.3976023976024,0.33666,0
192.168.89.22,222458,0,1,472,527,4,6,1.0,0.0,0.33,3,5,1.0,0.0,0.4,20,20,1.0,0.0,0.05,0.95,391.6993666422634,610.3326673326674,0.33766,0
192.168.89.22,1305302,0,1,472,527,5,7,1.0,0.0,0.29,4,6,1.0,0.0,0.33,20,20,1.0,0.0,0.05,0.95,391.2219407899844,609.5684315684316,0.33866,0
192.168.89.10,64549,0,1,483,531,3,8,1.0,0.0,0.62,3,7,1.0,0.0,0.57,37,37,1.0,0.0,0.03,0.97,391.2356664381032,609.5144855144855,0.33966,0
39.156.66.14,79206,0,1,246,198,1,9,1.0,0.0,0.89,1,8,1.0,0.0,0.88,3,3,1.0,0.0,0.33,0.67,391.39939472377006,609.2127872127872,0.33966,0
192.168.89.22,1262551,0,1,472,527,6,10,1.0,0.0,0.4,4,8,1.0,0.0,0.5,21,21,1.0,0.0,0.05,0.95,391.4167613131114,609.1478521478523,0.34066,0
192.168.89.10,75367,0,1,483,531,4,11,1.0,0.0,0.64,4,9,1.0,0.0,0.56,37,37,1.0,0.0,0.03,0.97,391.43042216648126,609.0939060939061,0.34165999999999996,0
192.168.89.22,1230719,0,1,472,527,7,12,1.0,0.0,0.42,5,10,1.0,0.0,0.5,21,21,1.0,0.0,0.05,0.95,391.44947815192614,609.018981018981,0.34265999999999996,0
192.168.89.10,59302,0,1,483,531,5,13,1.0,0.0,0.62,5,11,1.0,0.0,0.55,37,37,1.0,0.0,0.03,0.97,391.46482889878916,608.955044955045,0.34365999999999997,0
192.168.118.56,302,0,0,78,64,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,391.81751017085213,608.4965034965036,0.34465999999999997,1
192.168.89.10,72446,0,1,483,531,6,14,1.0,0.0,0.57,6,12,1.0,0.0,0.5,36,36,1.0,0.0,0.03,0.97,391.8310673768624,608.4425574425575,0.34565,0
192.168.89.22,191578,0,1,472,527,8,15,1.0,0.0,0.47,6,13,1.0,0.0,0.54,21,21,1.0,0.0,0.05,0.95,391.8499793351835,608.3676323676324,0.34665,0
221.181.99.30,201496,0,1,1093,632,1,16,1.0,0.0,0.94,1,14,1.0,0.0,0.93,1,1,1.0,0.0,1.0,0.0,392.1423764826872,608.9230769230769,0.34765,0
192.168.89.10,69201,0,1,483,531,7,17,1.0,0.0,0.59,7,15,1.0,0.0,0.53,36,36,1.0,0.0,0.03,0.97,392.1578407785057,608.8581418581418,0.34865,0
183.232.23.240,144168,0,3,1412,3107,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,2,2,1.0,0.0,0.5,0.5,392.97292466179647,609.7212787212787,0.34965,0
39.106.123.113,226977,0,3,1558,6375,1,2,1.0,0.0,0.5,1,2,1.0,0.0,0.5,2,2,1.0,0.0,0.5,0.5,394.1079847042952,610.7312687312688,0.34965,0
192.168.89.10,69167,0,1,483,531,8,18,1.0,0.0,0.56,8,16,1.0,0.0,0.5,36,36,1.0,0.0,0.03,0.97,394.1236697895169,610.6663336663338,0.35065,0
192.168.89.10,70874,0,1,483,531,9,19,1.0,0.0,0.53,9,17,1.0,0.0,0.47,36,36,1.0,0.0,0.03,0.97,394.13918361181436,610.6023976023976,0.35165,0
192.168.89.22,13735,0,1,472,527,12,24,1.0,0.0,0.5,10,22,1.0,0.0,0.55,25,25,1.0,0.0,0.04,0.96,394.2244719730889,610.2787212787213,0.35664,0
192.168.89.22,176398,0,1,472,527,12,24,1.0,0.0,0.5,10,21,1.0,0.0,0.52,26,26,1.0,0.0,0.04,0.96,394.2437769660941,610.2027972027972,0.35764,0
192.168.89.22,107657,0,1,472,527,13,25,1.0,0.0,0.48,11,21,1.0,0.0,0.48,27,27,1.0,0.0,0.04,0.96,394.2437769660941,610.2027972027972,0.35764,0
192.168.89.22,93133,0,1,472,528,14,26,1.0,0.0,0.46,11,21,1.0,0.0,0.48,28,28,1.0,0.0,0.04,0.96,394.26306639297485,610.1268731268731,0.35864,0
39.156.66.18,78022,0,1,246,198,1,26,1.0,0.0,0.96,1,12,1.0,0.0,0.92,2,2,1.0,0.0,0.5,0.5,394.4260064081264,609.8251748251747,0.35864,0
192.168.89.22,175712,0,1,472,527,15,28,1.0,0.0,0.46,9,13,1.0,0.0,0.31,30,30,1.0,0.0,0.03,0.97,394.46237755560304,609.6853146853147,0.36064,0
39.156.66.18,99698,0,1,246,198,2,29,1.0,0.0,0.93,2,14,1.0,0.0,0.86,3,3,1.0,0.0,0.33,0.67,394.60576896250535,609.4595404595404,0.35964,0
192.168.89.22,158042,0,1,472,527,16,30,1.0,0.0,0.47,10,14,1.0,0.0,0.29,30,30,1.0,0.0,0.03,0.97,394.6247410348724,609.3846153846154,0.36064,0
39.156.66.18,91956,0,1,246,198,3,32,1.0,0.0,0.91,3,14,1.0,0.0,0.79,4,4,1.0,0.0,0.25,0.75,394.78511102742755,609.0939060939061,0.36064,0
192.168.89.22,9572,0,1,472,528,18,33,1.0,0.0,0.45,9,13,1.0,0.0,0.31,32,32,1.0,0.0,0.03,0.97,394.80416075691596,609.017982017982,0.36164,0
192.168.89.22,9475,0,1,472,527,19,34,1.0,0.0,0.44,10,14,1.0,0.0,0.29,33,33,1.0,0.0,0.03,0.97,394.8230395021598,608.9430569430571,0.36264,0
192.168.89.22,247373,0,1,472,527,20,35,1.0,0.0,0.43,10,13,1.0,0.0,0.23,34,34,1.0,0.0,0.03,0.97,394.8402111469026,608.8781218781219,0.36364,0
39.156.66.18,83738,0,1,520,417,4,34,1.0,0.0,0.88,4,14,1.0,0.0,0.71,5,5,1.0,0.0,0.2,0.8,392.1035053439781,607.3206793206792,0.36364,0
192.168.89.22,220951,0,1,472,527,20,35,1.0,0.0,0.43,10,14,1.0,0.0,0.29,35,35,1.0,0.0,0.03,0.97,392.0860358283082,607.0069930069931,0.36464,0
183.249.21.101,264711,0,3,1771,33443,1,3,1.0,0.0,0.67,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,393.78805805107663,608.0479520479521,0.36464,0
192.168.89.22,190692,0,1,472,527,21,36,1.0,0.0,0.42,11,15,1.0,0.0,0.27,36,36,1.0,0.0,0.03,0.97,393.7917009392643,608.036963036963,0.36464,0
